amount,inv_num,store_name,inv_date,inv_time,age_range,name
264,INV_074FB6FFA92CBAD6,麥當勞,2025-11-11,22:29:00,"(17, 21]",F18_勁辣堡+勁辣堡 / 冰紅茶-中 / 冰綠茶-中
312,INV_07583FC41BF0D9CF,麥當勞,2025-11-11,22:00:00,"(17, 21]",*冰蜂蜜奶茶 / F17_雙層牛+麥香雞 / 冰綠茶-中 / 原腿/排
374,INV_075C5840598985ED,麥當勞,2025-11-12,23:40:00,"(17, 21]",玉米湯-小 / 餐-勁辣雞腿 / 配-六塊豪吃 / BLT牛肉堡 / 加購原腿/排
224,INV_075E7966054A2BE4,麥當勞,2025-11-03,22:14:00,"(17, 21]",二辣腿排餐 / 配-經典大薯 / 玉米湯-大
65,INV_0775013FD0C66120,麥當勞,2025-11-12,22:06:00,"(17, 21]",雙倍OR冰炫風
121,INV_0780292F92FCD80C,麥當勞,2025-11-09,01:23:00,"(17, 21]",薯條-大 / 玉米湯-大
68,INV_078B392414550FCE,麥當勞,2025-11-10,22:37:00,"(17, 21]",A14_冰焦奶1送1
59,INV_078C17DA4F47D976,麥當勞,2025-11-04,22:40:00,"(17, 21]",OREO冰炫風
897,INV_07968732B74912A1,麥當勞,2025-11-11,23:41:00,"(17, 21]",餐-六塊雞 / 玉米湯-小 / 配-經典中薯 / A14_冰焦奶1送1 / $2塑膠袋 / 餐-六塊雞 / A10_中可樂1送1 / P03_六塊雞x2 / 配-經典中薯 / P01_四盎司牛x2 / 玉米湯-大 / P02_原腿排x2
215,INV_07A119A2E183AF08,麥當勞,2025-11-12,23:49:00,"(17, 21]",薯條-大 / P03_六塊雞x2 / C熱紅茶 / 勁辣翅_50
266,INV_07CF6E6B89245A45,麥當勞,2025-11-06,23:26:00,"(17, 21]",二原腿排餐 / 配-經典大薯 / 可樂-中 / 加購六塊雞
198,INV_07D7E5DE7AF182A6,麥當勞,2025-11-12,23:25:00,"(17, 21]",配-經典中薯 / 玉米湯-小 / 二辣腿排餐
260,INV_07D856662BC97D7F,麥當勞,2025-11-08,22:22:00,"(17, 21]",#(雞)炸蝦堡 / 二原腿排
204,INV_07E3237B483B7142,麥當勞,2025-10-27,00:05:00,"(17, 21]",餐-六塊雞 / 配-經典大薯 / 可樂-中 / 玉米湯-大
178,INV_07E5BEEB7D091344,麥當勞,2025-11-12,23:12:00,"(17, 21]",配-六塊豪吃 / 餐-雙層牛肉 / 玉米湯-小
66,INV_07F09FE4EA4284C3,麥當勞,2025-11-12,01:20:00,"(17, 21]",薯條-大
175,INV_07F617A1F160CC77,麥當勞,2025-10-20,01:09:00,"(17, 21]",薯條-大 / 十塊麥克雞塊
40,INV_0804DD04732F04BC,麥當勞,2025-11-06,23:18:00,"(17, 21]",零卡可-中 / $2塑膠袋
207,INV_0807AF55BFB87996,麥當勞,2025-10-15,23:25:00,"(17, 21]",二原腿排餐 / 配-經典大薯 / 冰紅茶-中
99,INV_081A4471D429716E,麥當勞,2025-11-12,23:45:00,"(17, 21]",P06_大薯x2
199,INV_08266A501075273B,麥當勞,2025-11-02,00:19:00,"(17, 21]",配-經典中薯 / 餐-六塊雞M / 玉米湯-小 / OREO冰炫風
224,INV_08376E699561C8E5,麥當勞,2025-10-22,00:12:00,"(17, 21]",玉米湯-大 / 二辣腿排餐 / 配-經典大薯
222,INV_083EC4861C6347F0,麥當勞,2025-11-13,22:12:00,"(17, 21]",玉米湯-小 / 配-經典大薯 / 餐-牛炸蝦堡
167,INV_086A161BDFC6BDED,麥當勞,2025-11-08,00:40:00,"(17, 21]",六塊麥克雞塊 / P06_大薯x2
399,INV_087111C1F05FCF3C,麥當勞,2025-11-10,23:44:00,"(17, 21]",玉米湯-大 / 餐-牛炸蝦堡 / 配-經典大薯 / P03_六塊雞x2 / A14_冰焦奶1送1
69,INV_0883252A5D80A2E3,麥當勞,2025-10-25,23:43:00,"(17, 21]",C零卡可_小 / 麥克雙牛_69
109,INV_08884E983CBE3635,麥當勞,2025-11-10,22:14:00,"(17, 21]",OREO冰炫風 / C綠茶_小 / 勁辣翅_50
331,INV_0889446B85D02DDB,麥當勞,2025-10-21,23:09:00,"(17, 21]",餐-雙四盎司牛 / 配-六塊豪吃 / 藍莓派 / 冰紅茶-中
50,INV_08967364C8CA5BF7,麥當勞,2025-10-16,22:18:00,"(17, 21]",藍莓派
147,INV_08A319E6FB6CF814,麥當勞,2025-11-13,22:34:00,"(17, 21]",P06_大薯x2 / 四塊麥克雞塊
191,INV_08B019C5E28FCC40,麥當勞,2025-10-22,23:58:00,"(17, 21]",二原腿排餐 / 可樂-中 / 配-經典中薯
38,INV_08B0524D14442105,麥當勞,2025-11-12,01:57:00,"(17, 21]",冰紅茶-中
215,INV_08E5A106155BBA82,麥當勞,2025-10-31,22:00:00,"(17, 21]",配-經典大薯 / 零卡可-中 / 餐-牛炸蝦堡
169,INV_08E9EA988F40B387,麥當勞,2025-10-18,02:04:00,"(17, 21]",配-經典中薯 / 冰紅茶-中 / 餐-#(雞)脆薯堡
455,INV_08EDCAFAAAFF9B32,麥當勞,2025-11-01,22:29:00,"(17, 21]",餐-二原腿排M / 薯條-小 / 二辣腿排 / 配-經典中薯 / 餐-六塊雞M / *冰蜂蜜奶茶
163,INV_08FFEF0670C3921E,麥當勞,2025-10-26,23:16:00,"(17, 21]",玉米湯-大 / D蛋捲冰淇淋 / *勁辣香雞翅
361,INV_090051BB17735B76,麥當勞,2025-11-06,00:04:00,"(17, 21]",六塊麥克雞塊 / 鮮乳 / 套餐鮮乳 / 餐-牛炸蝦堡 / 配-經典大薯 / 加購四雞塊
114,INV_090C61BC60FC3615,麥當勞,2025-10-23,00:29:00,"(17, 21]",薯條-大 / 四塊麥克雞塊
183,INV_090CAE2D20D93EB4,麥當勞,2025-10-31,23:38:00,"(17, 21]",配-經典大薯 / 餐-雙層牛肉 / 冰焦糖奶茶
356,INV_09171534FD058F31,麥當勞,2025-10-26,22:26:00,"(17, 21]",可樂-中 / 勁辣雞腿堡 / 薯條-大 / 二辣腿排 / 四塊麥克雞塊
169,INV_0927BC0B0B142935,麥當勞,2025-10-16,00:41:00,"(17, 21]",配-經典中薯 / 冰紅茶-中 / 餐-#(雞)脆薯堡
452,INV_09281A334BE3AEBE,麥當勞,2025-10-27,03:13:00,"(17, 21]",可樂-中 / 加購藍莓派 / 餐-勁辣雞腿 / 餐-雙層麥香雞 / $2塑膠袋 / 配-六塊豪吃 / 配-經典大薯 / 加購六塊雞 / 冰無糖紅-中
179,INV_092892CF1811B68B,麥當勞,2025-10-31,00:29:00,"(17, 21]",配-辣腿/排 / 餐-勁辣雞腿 / 玉米湯-大
100,INV_092FA6B8094F196B,麥當勞,2025-10-27,22:10:00,"(17, 21]",C可樂_小 / C冰紅茶_小 / 薯條-小_50 / 四雞塊_50
654,INV_0936D1318F5E2F2D,麥當勞,2025-11-09,02:59:00,"(17, 21]",加購六塊雞 / 麥香雞 / 餐-勁辣雞腿 / 玉米湯-小 / 餐-六塊雞 / 配-經典中薯 / $2塑膠袋
216,INV_093D55136170E273,麥當勞,2025-11-13,22:58:00,"(17, 21]",餐-麥香魚M / 配-經典中薯 / 可樂-中 / P05_辣腿排x2
282,INV_094A16B6C84A2E3A,麥當勞,2025-10-17,22:35:00,"(17, 21]",零卡可-中 / 配-雙OREO炫冰 / 餐-蕈菇牛 / 加購四雞塊
119,INV_094F7CD0154A406A,麥當勞,2025-10-31,01:12:00,"(17, 21]",C綠茶_小 / 麥香魚_69 / 麥香雞_50 / C零卡可_小
48,INV_09523A4C5E8839CE,麥當勞,2025-10-24,01:43:00,"(17, 21]",四塊麥克雞塊
330,INV_0958EC38C25327E5,麥當勞,2025-10-31,23:09:00,"(17, 21]",冰紅茶-中 / 二原腿排餐 / 薯條-小_50 / 配-六塊豪吃 / 玉米湯-大 / C零卡可_小
259,INV_095A3F637E2898AE,麥當勞,2025-10-25,23:16:00,"(17, 21]",二原腿排餐 / 配-經典中薯 / 冰紅茶-中 / 餐-六塊雞
203,INV_097A0407B7309821,麥當勞,2025-10-30,22:19:00,"(17, 21]",冰炫風OR_69 / #(雞)炸蝦堡 / C冰紅茶_小
449,INV_0980AF31AFE59DCF,麥當勞,2025-10-16,22:33:00,"(17, 21]",玉米湯-小 / 餐-四盎司牛 / 二原腿排 / 配-六塊豪吃 / 加購藍莓派 / 配-經典中薯 / 餐-麥香雞
240,INV_098948599A055F9E,麥當勞,2025-10-17,01:52:00,"(17, 21]",配-經典中薯 / 餐-勁辣雞腿 / $2塑膠袋 / 醣醋醬包 / 加購六塊雞 / 冰焦糖奶茶
190,INV_098C9FFDD6170BC2,麥當勞,2025-10-21,22:05:00,"(17, 21]",*勁辣香雞翅 / 玉米湯-大 / 冰紅茶-中 / 四塊麥克雞塊
99,INV_099AA70EBCF6582C,麥當勞,2025-11-15,22:25:00,"(17, 21]",P03_六塊雞x2
159,INV_099B8E1F6F997C7D,麥當勞,2025-11-01,23:13:00,"(17, 21]",配-經典大薯 / 餐-勁辣雞腿 / 可樂-中
360,INV_099CA7B38C1B913A,麥當勞,2025-10-23,22:40:00,"(17, 21]",零卡可-中 / 配-六塊豪吃 / 藍莓派 / 加購藍莓派 / 加購勁辣翅 / 餐-勁辣雞腿 / 冰紅茶-中
245,INV_09A01568AD1E03A1,麥當勞,2025-11-07,23:43:00,"(17, 21]",餐-雞炸蝦堡 / 冰奶茶 / 配-六塊豪吃
98,INV_09A2142BEE4F1DFF,麥當勞,2025-10-19,22:51:00,"(17, 21]",四塊麥克雞塊 / 薯條-中
295,INV_09A52A8712321E08,麥當勞,2025-11-08,22:44:00,"(17, 21]",冰紅茶-中 / 零卡可-中 / 餐-嫩煎雞腿 / 配-經典中薯 / 餐-十塊雞
187,INV_09ADA24BC8440EE6,麥當勞,2025-10-28,22:58:00,"(17, 21]",玉米湯-大 / *雙四盎司牛肉堡
577,INV_09BFE219A5871542,麥當勞,2025-11-05,22:34:00,"(17, 21]",薯條-大 / 配-六塊豪吃 / P01_四盎司牛x2 / 餐-牛炸蝦堡 / 可樂-中 / @盲盒
59,INV_09C41ACC65EF0CA2,麥當勞,2025-11-11,22:59:00,"(17, 21]",OREO冰炫風
138,INV_09C9C496BA19FF46,麥當勞,2025-11-03,22:27:00,"(17, 21]",雙層牛肉堡 / 薯條-大
166,INV_09CBFCF9F4D0C235,麥當勞,2025-11-01,22:03:00,"(17, 21]",薯條-中 / 勁辣雞腿堡 / 冰紅茶-中
432,INV_09CF6157BB47A989,麥當勞,2025-10-29,22:25:00,"(17, 21]",餐-大麥克 / 冰焦糖奶茶 / 雪碧-中 / 配-經典大薯 / 餐-六塊雞 / 餐-雙層牛肉 / 可樂-中 / 配-經典中薯
215,INV_09D49D576A5096DD,麥當勞,2025-11-06,23:43:00,"(17, 21]",勁辣雞腿堡 / P03_六塊雞x2 / 冰紅茶-中
209,INV_09D5523FEF488B49,麥當勞,2025-10-26,23:03:00,"(17, 21]",零卡可-中 / 餐-藜麥烤雞沙拉 / 配-清爽沙拉
99,INV_09DEEC816FAE2434,麥當勞,2025-11-07,23:05:00,"(17, 21]",P06_大薯x2
754,INV_09E11350A5BC9834,麥當勞,2025-10-17,22:32:00,"(17, 21]",雞塊20分享盒 / 加購六塊雞 / 玉米湯-大 / 餐-#(牛)脆薯堡 / 加購辣腿/排 / 配-原腿/排 / 分享配-大薯 / 二中可樂_1送1 / 餐-#(雞)脆薯堡 / 配-經典中薯
59,INV_09E34A49DF548266,麥當勞,2025-10-31,22:22:00,"(17, 21]",OREO冰炫風
217,INV_09EB396F8DBBE2DC,麥當勞,2025-10-24,22:10:00,"(17, 21]",*雙四盎司牛肉堡 / 藍莓派 / 冰綠茶-小
2,INV_09EC09BC6DFDE996,麥當勞,2025-10-25,00:45:00,"(17, 21]",$2塑膠袋
177,INV_09F88617BBDD7418,麥當勞,2025-11-11,22:38:00,"(17, 21]",雪碧-中 / 餐-雙層牛肉 / 配-雙OREO炫冰
273,INV_0A0E22BD53DC4EC1,麥當勞,2025-11-15,22:01:00,"(17, 21]",增加 吉事片 / 餐-雞炸蝦堡 / 零卡可-中 / 配-經典中薯 / OREO冰炫風
171,INV_0A3E93CBCC7A978A,麥當勞,2025-10-29,22:34:00,"(17, 21]",二原腿排 / 玉米湯-小
361,INV_0A4219ED38FF6623,麥當勞,2025-10-27,01:24:00,"(17, 21]",C零卡可_小 / 六塊雞_69 / @盲盒 / 配-經典中薯 / 冰焦糖奶茶 / 餐-六塊雞
167,INV_0A426FCB4F9C225D,麥當勞,2025-10-30,23:39:00,"(17, 21]",雪碧-中 / 配-OREO炫冰 / 餐-六塊雞
287,INV_0A431705F08FB72A,麥當勞,2025-10-26,22:24:00,"(17, 21]",餐-大麥克 / 冰紅茶-中 / 配-經典大薯 / 加購六塊雞 / C冰紅茶_小 / 原腿/排_69
50,INV_0A50085DCBD032EF,麥當勞,2025-11-06,23:10:00,"(17, 21]",麥香雞_50 / C零卡可_小
235,INV_0A569C60EB4BD591,麥當勞,2025-11-13,00:39:00,"(17, 21]",A13_中冰紅1送1 / P01_四盎司牛x2 / 四塊麥克雞塊
266,INV_0A5BCD60C7CE2E0B,麥當勞,2025-10-30,23:10:00,"(17, 21]",六塊雞_69 / 餐-麥香魚 / 冰焦糖奶茶 / 加購藍莓派 / C可樂_小 / 配-經典中薯
145,INV_0A5CFBC05A0B4E2A,麥當勞,2025-11-04,02:08:00,"(17, 21]",蘋果派 / 玉米湯-大 / 薯條-中
116,INV_0A6A39E87C089C81,麥當勞,2025-10-24,00:25:00,"(17, 21]",吉事漢堡_50 / C冰紅茶_小 / 薯條-大
895,INV_0A739F7D1D3D85D0,麥當勞,2025-10-18,23:54:00,"(17, 21]",@小麥麥玩具 / 勁辣雞家家酒餐 / @小麥麥玩具 / 歡樂送外送費 / 可樂-中 / 玉米湯-大 / 加購四雞塊 / 二辣腿家家酒餐
98,INV_0A77D51C67989CB7,麥當勞,2025-10-26,01:24:00,"(17, 21]",四塊麥克雞塊 / C可樂_小 / 麥香雞_50
227,INV_0A82347B8773D71C,麥當勞,2025-10-27,22:28:00,"(17, 21]",麥香雞_50 / 冰紅茶-中 / 餐-勁辣雞腿 / C冰紅茶_小 / 配-六塊豪吃
159,INV_0A89DAD3F74BF47C,麥當勞,2025-10-16,22:28:00,"(17, 21]",配-經典大薯 / 餐-勁辣雞腿 / 可樂-中
99,INV_0A8DD14407052FE0,麥當勞,2025-11-08,02:38:00,"(17, 21]",P05_辣腿排x2
285,INV_0A900F0FEC4E296B,麥當勞,2025-10-17,01:26:00,"(17, 21]",餐-勁辣雞腿 / 可樂-中 / 配-經典中薯 / 餐-#(雞)脆薯堡 / 冰紅茶-中
363,INV_0A9C5CDAD42AF2F2,麥當勞,2025-10-22,22:39:00,"(17, 21]",加購藍莓派 / 配-經典中薯 / 玉米湯-大 / 餐-雙層牛肉 / 可樂-中 / 餐-勁辣雞腿 / 配-經典大薯
50,INV_0A9E010617E28295,麥當勞,2025-10-15,23:21:00,"(17, 21]",C可樂_小 / 麥香雞_50
312,INV_0AA02A9FE86DEF0B,麥當勞,2025-10-18,23:00:00,"(17, 21]",玉米湯-大 / 配-經典中薯 / 二原腿排餐 / #(牛)脆薯堡
199,INV_0AB7582F63C6D3C3,麥當勞,2025-11-15,23:18:00,"(17, 21]",HM配-小薯條 / 薯條-小 / 四雞塊_50 / $2塑膠袋 / 冰紅茶-小 / C冰紅茶_小 / HM-四塊雞 / 蛋捲冰淇淋
133,INV_0AB9789EC56C3EF3,麥當勞,2025-11-05,22:31:00,"(17, 21]",餐-六塊雞 / 配-經典中薯 / 可樂-中
68,INV_0AC6691270B08082,麥當勞,2025-10-17,22:58:00,"(17, 21]",六塊麥克雞塊
202,INV_0ADE871C32055C2D,麥當勞,2025-10-30,02:46:00,"(17, 21]",餐-雙層麥香雞 / 加購六塊雞 / 配-經典中薯 / 雪碧-中
98,INV_0ADF1B6C7F87D548,麥當勞,2025-10-28,22:10:00,"(17, 21]",四塊麥克雞塊 / 薯條-中
99,INV_0AFF945968FDB224,麥當勞,2025-11-06,02:56:00,"(17, 21]",P03_六塊雞x2
142,INV_0B014E57F71E1E96,麥當勞,2025-10-30,22:36:00,"(17, 21]",玉米湯-小 / 配-經典中薯 / $2塑膠袋 / 餐-六塊雞
207,INV_0B1C27617FA7D31A,麥當勞,2025-11-01,01:03:00,"(17, 21]",冰紅茶-中 / 二辣腿排餐 / 配-經典大薯
175,INV_0B1F1708C7D35C5F,麥當勞,2025-11-01,22:47:00,"(17, 21]",薯條-大 / 十塊麥克雞塊
258,INV_0B24F428E2B3AD38,麥當勞,2025-10-16,23:59:00,"(17, 21]",配-六塊豪吃 / 零卡可-中 / 玉米湯-大 / 餐-#(牛)脆薯堡
375,INV_0B2B616F0AB62B63,麥當勞,2025-10-31,22:19:00,"(17, 21]",玉米湯-大 / C冰紅茶_小 / 麥香雞_50 / 配-經典大薯 / 加購四雞塊 / 冰紅茶-中 / 餐-大麥克 / 薯條-大
251,INV_0B2BE4C931B66B44,麥當勞,2025-10-29,01:52:00,"(17, 21]",餐-六塊雞 / 冰紅茶-中 / 配-經典大薯 / $2塑膠袋 / 加購四雞塊 / 玉米湯-大
179,INV_0B3861FA1882CBB1,麥當勞,2025-11-05,22:28:00,"(17, 21]",配-經典大薯 / *冰蜂蜜奶茶 / 餐-六塊雞
66,INV_0B469C08A93C9896,麥當勞,2025-10-26,00:47:00,"(17, 21]",薯條-大
499,INV_0B5171CE5614FF17,麥當勞,2025-10-16,22:37:00,"(17, 21]",可樂-中 / 餐-#(牛)脆薯堡 / 配-六塊豪吃 / 麥香魚 / $2塑膠袋 / 加購藍莓派 / 玉米湯-大 / 餐-雙層牛肉 / 配-經典中薯 / 冰紅茶-中
218,INV_0B51CA61D89B5D44,麥當勞,2025-11-09,23:37:00,"(17, 21]",冰紅茶-中 / 配-辣腿/排 / 餐-牛炸蝦堡
377,INV_0B5A4BB7E8C59638,麥當勞,2025-10-18,01:15:00,"(17, 21]",配-經典大薯 / 配-經典中薯 / 餐-麥香魚 / 加購四雞塊 / 可樂-中 / 加購辣腿/排 / 餐-#(雞)脆薯堡
199,INV_0B642ACC196EEE3D,麥當勞,2025-11-04,00:44:00,"(17, 21]",餐-牛炸蝦堡 / 可樂-中 / 配-經典中薯
224,INV_0B7BC2450E2F0285,麥當勞,2025-10-24,00:31:00,"(17, 21]",配-經典中薯 / 四塊麥克雞塊 / 雪碧-中 / OREO冰炫風 / 餐-麥香魚
82,INV_0B8E89ABBA001CE2,麥當勞,2025-10-16,22:38:00,"(17, 21]",大蛋捲冰 / C可樂_小 / 大蛋捲_50
76,INV_0B92EEDCCD471EE3,麥當勞,2025-10-23,23:28:00,"(17, 21]",零卡可-中
182,INV_0B9318F4937B94F9,麥當勞,2025-10-23,22:40:00,"(17, 21]",藍莓派 / 薯條-大 / 蛋捲冰淇淋 / 四塊麥克雞塊
246,INV_0B9340E0F75FCBDC,麥當勞,2025-11-06,01:55:00,"(17, 21]",四塊麥克雞塊 / P02_原腿排x2 / P06_大薯x2
158,INV_0B9805968B89643A,麥當勞,2025-11-11,02:38:00,"(17, 21]",配-經典中薯 / 餐-麥香雞 / 加購四雞塊 / 冰紅茶-中
109,INV_0BA039F02D0A06C8,麥當勞,2025-10-26,00:38:00,"(17, 21]",十塊麥克雞塊
220,INV_0BA1BF6A05F2E32A,麥當勞,2025-10-25,02:59:00,"(17, 21]",玉米湯-大 / 配-六塊豪吃 / 餐-#(雞)脆薯堡
374,INV_0BA5AB51F6702D6B,麥當勞,2025-10-30,23:08:00,"(17, 21]",雞塊20分享盒 / 餐-勁辣雞腿 / 配-經典大薯 / 冰紅茶-中 / 分享配-大薯
59,INV_0BA8FFE949477DE5,麥當勞,2025-10-31,23:22:00,"(17, 21]",OREO冰炫風
59,INV_0BAB74ABE388A1DB,麥當勞,2025-11-01,22:41:00,"(17, 21]",OREO冰炫風
882,INV_0BADE8FEF475E5BB,麥當勞,2025-11-01,00:30:00,"(17, 21]",@小麥麥玩具 / 可樂-中 / 玉米湯-小 / 餐-牛炸蝦堡M / 雙四盎司家家酒餐 / 餐-雞炸蝦堡M / 雪碧-中 / 歡樂送外送費 / 配-經典大薯 / 十塊雞家家酒餐
50,INV_0BB47475559AC9E2,麥當勞,2025-10-21,00:07:00,"(17, 21]",C可樂_小 / 薯條-小_50
276,INV_0BBB284878C24567,麥當勞,2025-10-24,22:37:00,"(17, 21]",配-經典中薯 / 餐-雙四盎司牛 / 冰蜂蜜紅茶 / 加購六塊雞
144,INV_0BC7C6C904A64CCB,麥當勞,2025-11-01,22:52:00,"(17, 21]",餐-雙層牛肉 / 玉米湯-小 / 配-經典中薯
144,INV_0BCB5AD9429E3EAD,麥當勞,2025-10-15,22:54:00,"(17, 21]",玉米湯-小 / 餐-雙層牛肉 / 配-經典中薯
513,INV_0BCD163C4E1F10C1,麥當勞,2025-11-01,23:00:00,"(17, 21]",@金選_那堤 / 餐-大麥克 / 餐-六塊雞 / 配-經典中薯 / 玉米湯-大 / 冰綠茶-中 / 玉米湯-小 / 黑百分百購物袋 / 配-六塊豪吃
183,INV_0BDFFC9CFFF2C409,麥當勞,2025-11-07,23:17:00,"(17, 21]",配-經典大薯 / 冰焦糖奶茶 / 餐-雙層牛肉
162,INV_0BE29262049115C8,麥當勞,2025-11-15,22:50:00,"(17, 21]",套餐鮮乳 / 配-經典中薯 / 加購四雞塊 / 餐-麥香魚M
66,INV_0BE2981A81B1A93B,麥當勞,2025-10-26,23:59:00,"(17, 21]",薯條-大
311,INV_0BFBFFF2EE2BCB1C,麥當勞,2025-10-20,23:48:00,"(17, 21]",*冰蜂蜜奶茶 / 配-六塊豪吃 / 加購藍莓派 / 餐-蕈菇牛
199,INV_0C0FA5E258033F05,麥當勞,2025-10-24,23:04:00,"(17, 21]",四塊麥克雞塊 / 可樂-中 / 配-六塊豪吃 / 餐-麥香魚
177,INV_0C298612C1BEDA39,麥當勞,2025-10-23,22:23:00,"(17, 21]",套餐鮮乳 / 餐-雙層牛肉 / 配-雙OREO炫冰
109,INV_0C33679B226E9C30,麥當勞,2025-10-26,23:06:00,"(17, 21]",蘋果派 / C可樂_小 / 原腿/排_69
385,INV_0C3F390457D1A85F,麥當勞,2025-11-05,23:44:00,"(17, 21]",A11_中零卡1送1 / P01_四盎司牛x2 / P06_大薯x2 / P05_辣腿排x2
288,INV_0C40CFEBCBB1D8ED,麥當勞,2025-11-04,22:39:00,"(17, 21]",配-經典大薯 / 餐-大麥克M / 玉米湯-大 / 加購六塊雞 / 歡樂送外送費
116,INV_0C41808497F62AF8,麥當勞,2025-10-26,22:06:00,"(17, 21]",藍莓派 / 薯條-大
100,INV_0C432CA4B5C850E5,麥當勞,2025-10-22,23:39:00,"(17, 21]",薯條-中 / C冰紅茶_小 / 麥香雞_50
227,INV_0C45E78FB4BB4179,麥當勞,2025-11-05,23:59:00,"(17, 21]",餐-*蕈菇雞腿堡 / *冰蜂蜜奶茶 / 配-經典中薯
132,INV_0C47161A854500A4,麥當勞,2025-11-13,22:29:00,"(17, 21]",餐-麥香雞 / 可樂-中 / 配-原腿/排
206,INV_0C510E352FBE3A4B,麥當勞,2025-10-25,23:19:00,"(17, 21]",薯條-大 / 原腿/排 / 雙層牛肉堡
348,INV_0C517A8E675D4DC9,麥當勞,2025-10-15,22:18:00,"(17, 21]",四塊麥克雞塊 / 餐-嫩煎雞腿 / 配-OREO炫冰 / 雪碧-中 / 藍莓派 / 加購辣腿/排
280,INV_0C6E629D344C2B15,麥當勞,2025-10-24,02:08:00,"(17, 21]",冰紅茶-中 / 四塊麥克雞塊 / 薯條-大 / 藍莓派 / 勁辣雞腿堡
114,INV_0C719618044510F9,麥當勞,2025-11-12,23:02:00,"(17, 21]",薯條-大 / 四塊麥克雞塊
207,INV_0C733D6F739F234E,麥當勞,2025-10-15,23:59:00,"(17, 21]",冰紅茶-中 / 餐-二辣腿排M / 配-經典大薯
140,INV_0C74FCB03BF49821,麥當勞,2025-10-31,02:07:00,"(17, 21]",餐-六塊雞 / 玉米湯-小 / 配-經典中薯
212,INV_0C76D28197DC8F95,麥當勞,2025-10-15,02:38:00,"(17, 21]",二原腿排餐 / 配-原腿/排 / $2塑膠袋 / 零卡可-中
204,INV_0C7813DBE78EC523,麥當勞,2025-10-15,01:37:00,"(17, 21]",薯條-小_50 / 冰綠茶-中 / 餐-麥香雞 / C綠茶_小 / 配-六塊豪吃 / $2塑膠袋
93,INV_0C8ECF12A5E25713,麥當勞,2025-11-04,23:36:00,"(17, 21]",吉事漢堡 / 玉米湯-小
181,INV_0C90240E1FC28A6E,麥當勞,2025-11-14,23:32:00,"(17, 21]",四塊麥克雞塊 / 薯條-中 / 玉米湯-小 / 可樂-中
209,INV_0C9A3A0D93F5D899,麥當勞,2025-10-24,01:35:00,"(17, 21]",玉米湯-小 / 加購六塊雞 / 餐-雙層麥香雞 / 配-經典中薯
498,INV_0C9D249A2A20840E,麥當勞,2025-10-21,01:00:00,"(17, 21]",冰紅茶-中 / 雪碧-中 / 麥香魚_69 / C可樂_小 / 藍莓派 / 配-經典中薯 / 加購六塊雞 / 餐-#(雞)脆薯堡 / 餐-六塊雞 / 加購勁辣翅
215,INV_0CA0573BD00F26A7,麥當勞,2025-11-04,22:59:00,"(17, 21]",餐-牛炸蝦堡 / 配-經典大薯 / 套餐鮮乳
69,INV_0CA1F7BF30381C39,麥當勞,2025-10-25,23:28:00,"(17, 21]",辣腿/排_69 / C綠茶_小
191,INV_0CB315B76B7FA734,麥當勞,2025-10-24,23:15:00,"(17, 21]",冰紅茶-中 / 二原腿排餐 / 配-經典中薯
309,INV_0CB44020F160EF79,麥當勞,2025-10-24,22:57:00,"(17, 21]",加購四雞塊 / 餐-雙層牛肉 / 配-經典大薯 / 可樂-中 / 加購原腿/排 / 冰綠茶-中
95,INV_0CBE7A05023DB58F,麥當勞,2025-11-10,01:09:00,"(17, 21]",薯條-中 / 玉米湯-小
291,INV_0CCBC867C0A36E4C,麥當勞,2025-11-07,23:03:00,"(17, 21]",P03_六塊雞x2 / P06_大薯x2 / 玉米湯-大 / 可樂-中
138,INV_0CD104ABBD31B8B1,麥當勞,2025-10-28,23:32:00,"(17, 21]",薯條-中 / 藍莓派 / 冰紅茶-中
281,INV_0CD682FA1DAE6028,麥當勞,2025-11-11,23:48:00,"(17, 21]",配-經典中薯 / *冰蜂蜜奶茶 / 餐-*帕瑪森雞腿堡 / OREO冰炫風
243,INV_0CDC88F70BB7E6A5,麥當勞,2025-11-07,01:45:00,"(17, 21]",加購四雞塊 / 配-經典中薯 / 玉米湯-小 / 二原腿排餐
414,INV_0CDD2C648A0DC30F,麥當勞,2025-11-05,00:30:00,"(17, 21]",*勁辣香雞翅 / 加購勁辣翅 / 冰紅茶-中 / 配-經典大薯 / 餐-六塊雞 / 四塊麥克雞塊 / 大麥克 / 玉米湯-小
105,INV_0D111208B22BC843,麥當勞,2025-10-30,00:20:00,"(17, 21]",玉米湯-大 / 藍莓派
182,INV_0D14A363F43FD4E2,麥當勞,2025-11-08,22:19:00,"(17, 21]",冰綠茶-中 / 配-六塊豪吃 / 餐-大麥克
171,INV_0D1B275F32B77F09,麥當勞,2025-10-24,22:23:00,"(17, 21]",藍莓派 / 玉米湯-大 / 薯條-大
329,INV_0D23953BE96FD240,麥當勞,2025-10-18,22:06:00,"(17, 21]",冰綠茶-中 / 配-經典大薯 / 加購六塊雞 / *雙層麥香雞 / 餐-起司三牛堡 / $2塑膠袋
253,INV_0D3C202DA85DC473,麥當勞,2025-10-17,22:43:00,"(17, 21]",餐-#(雞)脆薯堡 / 配-六塊豪吃 / 冰紅茶-中 / 藍莓派
